==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00118                          Path / Row - 228 / 79
Reference Image: L51CUB1010203130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.9%
Rank   2 --  4.1%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791038  -26.81465    -60.65982    -0.11      0.12     0.16     1 
2280791039  -26.81411    -60.62754    -0.03      0.03     0.04     1 
2280791040  -26.81357    -60.59527     0.42     -0.02     0.42     1 
2280791041  -26.81302    -60.56300     0.21     -0.11     0.24     1 
2280791042  -26.81246    -60.53073     0.09     -0.04     0.10     1 
2280791043  -26.81189    -60.49846    -0.04      0.08     0.09     1 
2280791044  -26.81132    -60.46619    -0.08      0.02     0.08     1 
2280791046  -26.81014    -60.40165    -0.05     -0.02     0.06     1 
2280791064  -26.85743    -62.24191    -0.16     -0.24     0.28     1 
2280791071  -26.85604    -62.01575     0.12     -0.40     0.42     1 
2280791072  -26.85581    -61.98344    -0.09     -0.27     0.29     1 
2280791073  -26.85558    -61.95113    -0.22     -0.12     0.25     1 
2280791074  -26.85533    -61.91882     0.09      0.08     0.12     1 
2280791075  -26.85508    -61.88652    -0.06     -0.09     0.11     1 
2280791081  -26.85342    -61.69268     0.23     -0.45     0.50     2 
2280791082  -26.85312    -61.66038    -0.02     -0.08     0.08     1 
2280791083  -26.85281    -61.62808    -0.03     -0.12     0.12     1 
2280791086  -26.85184    -61.53117    -0.10     -0.07     0.12     1 
2280791087  -26.85150    -61.49887    -0.03      0.03     0.04     1 
2280791088  -26.85115    -61.46657    -0.04     -0.05     0.06     1 
2280791090  -26.85044    -61.40197    -0.22     -0.33     0.40     1 
2280791091  -26.85007    -61.36968    -0.03     -0.09     0.09     1 
2280791092  -26.84969    -61.33738     0.03     -0.05     0.06     1 
2280791093  -26.84931    -61.30508     0.09     -0.01     0.09     1 
2280791094  -26.84892    -61.27278     0.14     -0.01     0.14     1 
2280791095  -26.84852    -61.24049    -0.10      0.00     0.10     1 
2280791096  -26.84811    -61.20819     0.08      0.00     0.08     1 
2280791097  -26.84770    -61.17590     0.09      0.17     0.19     1 
2280791098  -26.84728    -61.14361     0.15      0.30     0.34     1 
2280791099  -26.84685    -61.11131     0.04      0.01     0.04     1 
2280791100  -26.84642    -61.07902     0.23      0.06     0.24     1 
2280791101  -26.84597    -61.04673    -0.07     -0.02     0.07     1 
2280791103  -26.84507    -60.98215    -0.15     -0.22     0.27     1 
2280791104  -26.84460    -60.94986    -0.26     -0.16     0.30     1 
2280791105  -26.84413    -60.91757     0.00     -0.14     0.14     1 
2280791106  -26.84365    -60.88528     0.16     -0.09     0.18     1 
2280791107  -26.84316    -60.85299     0.27     -0.09     0.28     1 
2280791109  -26.84217    -60.78842    -0.16     -0.01     0.16     1 
2280791110  -26.84166    -60.75614     0.16      0.11     0.20     1 
2280791111  -26.84115    -60.72386     0.50     -0.18     0.53     2 
2280791112  -26.84062    -60.69157     0.10      0.08     0.12     1 
2280791113  -26.84009    -60.65929     0.05      0.07     0.08     1 
2280791114  -26.83955    -60.62701     0.12     -0.19     0.22     1 
2280791115  -26.83901    -60.59473     0.15      0.07     0.17     1 
2280791116  -26.83845    -60.56245     0.22     -0.18     0.28     1 
2280791117  -26.83789    -60.53017     0.06     -0.08     0.10     1 
2280791118  -26.83733    -60.49790     0.23     -0.24     0.33     1 
2280791119  -26.83675    -60.46562    -0.15     -0.20     0.25     1 
2280791121  -26.83558    -60.40107     0.05     -0.10     0.11     1 
2280791141  -26.88253    -62.17710     0.10     -0.04     0.11     1 
2280791145  -26.88172    -62.04784     0.05     -0.27     0.27     1 
2280791148  -26.88103    -61.95089     0.09     -0.09     0.13     1 
2280791149  -26.88079    -61.91858     0.09      0.13     0.15     1 
2280791150  -26.88054    -61.88627    -0.09     -0.13     0.16     1 
2280791151  -26.88028    -61.85395    -0.06     -0.07     0.09     1 
2280791156  -26.87888    -61.69239    -0.09     -0.04     0.10     1 
2280791157  -26.87857    -61.66008    -0.09     -0.13     0.16     1 
2280791158  -26.87826    -61.62777    -0.18     -0.02     0.18     1 
2280791159  -26.87795    -61.59546     0.34     -0.03     0.34     1 
2280791161  -26.87729    -61.53084    -0.09     -0.08     0.12     1 
2280791162  -26.87695    -61.49854     0.09     -0.35     0.37     1 
2280791163  -26.87660    -61.46623     0.09      0.06     0.11     1 
2280791164  -26.87625    -61.43392    -0.23      0.17     0.29     1 
2280791165  -26.87589    -61.40162     0.13      0.01     0.13     1 
2280791166  -26.87552    -61.36931    -0.00     -0.07     0.07     1 
2280791167  -26.87514    -61.33700     0.43      0.06     0.44     1 
2280791168  -26.87476    -61.30470    -0.08     -0.05     0.10     1 
2280791169  -26.87437    -61.27240    -0.15      0.20     0.25     1 
2280791170  -26.87397    -61.24009    -0.11     -0.07     0.13     1 
2280791171  -26.87356    -61.20779    -0.31     -0.11     0.33     1 
2280791172  -26.87315    -61.17549     0.11      0.14     0.17     1 
2280791173  -26.87273    -61.14319     0.29     -0.15     0.33     1 
2280791177  -26.87097    -61.01399     0.16      0.00     0.16     1 
