==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:38
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00197                          Path / Row - 228 / 79
Reference Image: L51CUB1010299130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 65.7%
Rank   2 -- 32.2%
Rank   3 --  2.1%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791038  -26.82341    -60.69886     0.40      0.04     0.41     1 
2280791039  -26.82288    -60.66659    -0.14      0.08     0.16     1 
2280791040  -26.82235    -60.63431     0.08     -0.03     0.09     1 
2280791041  -26.82181    -60.60204     0.15      0.14     0.20     1 
2280791042  -26.82125    -60.56976     0.03      0.01     0.04     1 
2280791043  -26.82070    -60.53749    -0.09     -0.02     0.09     1 
2280791045  -26.81956    -60.47294     0.24     -0.06     0.25     1 
2280791047  -26.81839    -60.40840    -0.00     -0.08     0.08     1 
2280791065  -26.86560    -62.24880     0.42     -0.55     0.69     2 
2280791067  -26.86524    -62.18418     0.37     -0.07     0.38     1 
2280791074  -26.86375    -61.95800    -0.20     -0.36     0.41     1 
2280791075  -26.86351    -61.92569     0.26     -0.14     0.29     1 
2280791076  -26.86326    -61.89338     0.42     -0.28     0.50     2 
2280791077  -26.86300    -61.86107     0.18     -0.04     0.18     1 
2280791078  -26.86274    -61.82876     0.37      0.04     0.37     1 
2280791082  -26.86161    -61.69954     0.88      0.20     0.90     2 
2280791083  -26.86131    -61.66723     0.42     -0.20     0.46     1 
2280791084  -26.86100    -61.63492     0.50     -0.20     0.54     2 
2280791086  -26.86036    -61.57032     0.69      0.21     0.72     2 
2280791087  -26.86003    -61.53801     0.51      0.13     0.52     2 
2280791088  -26.85969    -61.50571     0.47     -0.22     0.52     2 
2280791089  -26.85935    -61.47341     0.40     -0.13     0.42     1 
2280791092  -26.85827    -61.37650     0.47     -0.21     0.51     2 
2280791093  -26.85789    -61.34420     0.40     -0.18     0.43     1 
2280791094  -26.85751    -61.31190     0.54     -0.07     0.54     2 
2280791095  -26.85712    -61.27960     0.41     -0.21     0.46     1 
2280791096  -26.85673    -61.24730     0.24     -0.14     0.28     1 
2280791097  -26.85632    -61.21501     0.40     -0.44     0.59     2 
2280791098  -26.85591    -61.18271     0.82      0.04     0.82     2 
2280791099  -26.85549    -61.15041     0.39     -0.07     0.39     1 
2280791102  -26.85419    -61.05353     0.40     -0.18     0.44     1 
2280791104  -26.85329    -60.98894     0.32     -0.05     0.32     1 
2280791105  -26.85282    -60.95665    -0.24     -0.36     0.44     1 
2280791106  -26.85235    -60.92436     0.15     -0.14     0.21     1 
2280791107  -26.85188    -60.89207    -0.14      0.04     0.15     1 
2280791112  -26.84938    -60.73063     0.36      0.04     0.36     1 
2280791113  -26.84885    -60.69835     0.41      0.22     0.46     1 
2280791114  -26.84832    -60.66606     0.38      0.01     0.38     1 
2280791115  -26.84779    -60.63378     0.26      0.17     0.31     1 
2280791116  -26.84724    -60.60150     0.18     -0.23     0.30     1 
2280791117  -26.84669    -60.56922    -0.04     -0.08     0.08     1 
2280791118  -26.84613    -60.53694     0.26     -0.07     0.27     1 
2280791119  -26.84557    -60.50466     0.28     -0.18     0.33     1 
2280791121  -26.84441    -60.44010     0.03     -0.10     0.11     1 
2280791142  -26.89070    -62.18399    -0.26      0.40     0.48     1 
2280791146  -26.88989    -62.05472     0.49     -0.41     0.64     2 
2280791148  -26.88944    -61.99008     0.61     -0.24     0.66     2 
2280791149  -26.88921    -61.95777     0.60     -0.31     0.68     2 
2280791150  -26.88897    -61.92545     0.50      0.02     0.50     1 
2280791151  -26.88872    -61.89313     0.53     -0.25     0.58     2 
2280791155  -26.88764    -61.76387     0.57     -0.26     0.62     2 
2280791157  -26.88706    -61.69924     0.16      0.06     0.17     1 
2280791158  -26.88676    -61.66693     0.25     -0.20     0.32     1 
2280791159  -26.88646    -61.63462     0.36     -0.23     0.43     1 
2280791160  -26.88614    -61.60231     0.52     -0.36     0.63     2 
2280791161  -26.88582    -61.56999     0.56     -0.33     0.65     2 
2280791162  -26.88548    -61.53768     0.49     -0.12     0.50     2 
2280791164  -26.88480    -61.47306     0.90     -0.15     0.92     2 
2280791165  -26.88445    -61.44076     0.64     -0.11     0.65     2 
2280791167  -26.88372    -61.37614     0.71     -0.09     0.71     2 
2280791169  -26.88296    -61.31152     0.45     -0.05     0.45     1 
2280791171  -26.88218    -61.24691     0.43     -0.15     0.46     1 
2280791172  -26.88177    -61.21461     0.46     -0.36     0.59     2 
2280791173  -26.88136    -61.18230     0.48     -0.28     0.55     2 
2280791174  -26.88094    -61.15000     0.64     -0.10     0.65     2 
2280791177  -26.87964    -61.05309     0.28     -0.17     0.33     1 
2280791178  -26.87919    -61.02079     0.37     -0.05     0.37     1 
2280791179  -26.87873    -60.98849     0.17     -0.27     0.32     1 
2280791181  -26.87780    -60.92390     0.50      0.09     0.50     2 
2280791182  -26.87732    -60.89160     0.46     -0.04     0.46     1 
2280791184  -26.87634    -60.82701     0.74     -0.27     0.79     2 
2280791188  -26.87430    -60.69783     0.19     -0.01     0.19     1 
2280791189  -26.87376    -60.66554     0.39     -0.31     0.50     1 
2280791190  -26.87323    -60.63325    -0.20     -0.17     0.26     1 
2280791191  -26.87268    -60.60096     0.00      0.42     0.42     1 
2280791192  -26.87213    -60.56867     0.25     -0.10     0.27     1 
2280791193  -26.87157    -60.53639    -0.14     -0.02     0.14     1 
2280791194  -26.87100    -60.50410     0.02      0.23     0.23     1 
2280791195  -26.87043    -60.47181     0.07     -0.18     0.19     1 
2280791196  -26.86985    -60.43953    -0.03     -0.01     0.03     1 
2280791217  -26.91615    -62.18381     0.10     -0.15     0.18     1 
2280791220  -26.91556    -62.08683     0.34     -0.35     0.49     1 
2280791221  -26.91535    -62.05451     0.46     -0.49     0.67     2 
2280791225  -26.91442    -61.92521     0.38     -0.25     0.46     1 
2280791226  -26.91417    -61.89288     0.47     -0.28     0.54     2 
2280791227  -26.91392    -61.86056     0.69     -0.15     0.70     2 
2280791228  -26.91365    -61.82824    -0.07      0.01     0.07     1 
2280791230  -26.91310    -61.76360     0.13     -0.23     0.26     1 
2280791231  -26.91281    -61.73127     0.36     -0.24     0.43     1 
2280791233  -26.91222    -61.66663     0.64     -0.33     0.72     2 
2280791234  -26.91191    -61.63431     0.26     -0.15     0.30     1 
