==============================================================================
==============================================================================
Thu. Apr. 17 2014                  LANDSAT 5                       Time: 14:50
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101404174524_00629                          Path / Row - 228 / 79
Reference Image: L51CUB1011094130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.1%
Rank   2 --  4.9%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791149  -26.88624    -61.92276     0.41      0.04     0.41     1 
2280791154  -26.88493    -61.76269     0.43     -0.11     0.45     1 
2280791155  -26.88464    -61.73068     0.32     -0.11     0.34     1 
2280791156  -26.88435    -61.69867     0.24     -0.12     0.27     1 
2280791157  -26.88405    -61.66666     0.06     -0.18     0.19     1 
2280791158  -26.88375    -61.63465     0.13     -0.16     0.20     1 
2280791163  -26.88211    -61.47461     0.32      0.07     0.33     1 
2280791164  -26.88176    -61.44260     0.08     -0.03     0.09     1 
2280791166  -26.88104    -61.37859     0.09     -0.02     0.09     1 
2280791167  -26.88067    -61.34659    -0.03      0.01     0.03     1 
2280791168  -26.88029    -61.31458     0.20      0.03     0.20     1 
2280791169  -26.87991    -61.28258     0.32     -0.02     0.32     1 
2280791170  -26.87951    -61.25058     0.00     -0.03     0.03     1 
2280791171  -26.87911    -61.21858     0.07     -0.14     0.15     1 
2280791172  -26.87871    -61.18657     0.10     -0.19     0.21     1 
2280791173  -26.87829    -61.15457     0.02      0.02     0.03     1 
2280791178  -26.87611    -60.99458     0.12      0.13     0.18     1 
2280791180  -26.87519    -60.93059     0.22      0.18     0.29     1 
2280791187  -26.87173    -60.70664    -0.24      0.04     0.24     1 
2280791188  -26.87121    -60.67465     0.11     -0.25     0.27     1 
2280791190  -26.87014    -60.61068     0.25      0.20     0.32     1 
2280791191  -26.86960    -60.57869     0.13      0.16     0.21     1 
2280791193  -26.86848    -60.51472    -0.01     -0.01     0.01     1 
2280791194  -26.86792    -60.48273     0.24      0.07     0.26     1 
2280791196  -26.86676    -60.41877     0.08     -0.33     0.34     1 
2280791216  -26.91342    -62.17869     0.08     -0.04     0.08     1 
2280791224  -26.91169    -61.92251     0.21     -0.18     0.28     1 
2280791225  -26.91145    -61.89049     0.27     -0.33     0.42     1 
2280791226  -26.91119    -61.85847     0.14     -0.09     0.17     1 
2280791227  -26.91093    -61.82645    -0.28     -0.23     0.36     1 
2280791229  -26.91038    -61.76242     0.08     -0.34     0.35     1 
2280791230  -26.91010    -61.73040     0.12     -0.12     0.17     1 
2280791231  -26.90981    -61.69838    -0.15      0.32     0.35     1 
2280791232  -26.90951    -61.66636     0.23     -0.04     0.23     1 
2280791233  -26.90920    -61.63435     0.06     -0.08     0.10     1 
2280791236  -26.90824    -61.53830     0.20     -0.01     0.20     1 
2280791237  -26.90790    -61.50628     0.23      0.00     0.23     1 
2280791239  -26.90721    -61.44225     0.15     -0.13     0.20     1 
2280791241  -26.90649    -61.37823     0.21     -0.07     0.23     1 
2280791242  -26.90612    -61.34622     0.17      0.04     0.17     1 
2280791244  -26.90536    -61.28220     0.13     -0.06     0.14     1 
2280791245  -26.90496    -61.25019     0.16      0.03     0.17     1 
2280791246  -26.90456    -61.21818     0.13      0.02     0.13     1 
2280791247  -26.90415    -61.18617     0.23      0.06     0.23     1 
2280791248  -26.90374    -61.15416     0.22      0.08     0.24     1 
2280791250  -26.90289    -61.09014     0.19     -0.10     0.22     1 
2280791251  -26.90245    -61.05814     0.20     -0.07     0.21     1 
2280791253  -26.90156    -60.99413     0.33     -0.14     0.36     1 
2280791258  -26.89919    -60.83412    -0.04      0.05     0.07     1 
2280791262  -26.89717    -60.70613     0.26      0.26     0.37     1 
2280791263  -26.89665    -60.67413     0.15     -0.15     0.22     1 
2280791266  -26.89503    -60.57815     0.34      0.02     0.34     1 
2280791267  -26.89448    -60.54615     0.14     -0.46     0.47     1 
2280791268  -26.89392    -60.51416     0.20      0.20     0.28     1 
2280791269  -26.89335    -60.48217    -0.10      0.20     0.23     1 
2280791270  -26.89278    -60.45018     0.24      0.20     0.31     1 
2280791271  -26.89220    -60.41819     0.22     -0.05     0.23     1 
2280791292  -26.93868    -62.14648     0.13     -0.22     0.25     1 
2280791295  -26.93807    -62.05039     0.23     -0.21     0.31     1 
2280791296  -26.93785    -62.01836     0.41     -0.08     0.42     1 
2280791298  -26.93739    -61.95430     0.28     -0.37     0.46     1 
2280791299  -26.93715    -61.92227     0.12     -0.08     0.14     1 
2280791300  -26.93690    -61.89025     0.30     -0.02     0.30     1 
2280791301  -26.93665    -61.85822     0.46     -0.17     0.49     1 
2280791305  -26.93555    -61.73011     0.25     -0.32     0.41     1 
2280791307  -26.93496    -61.66606     0.17      0.04     0.18     1 
2280791308  -26.93465    -61.63404     0.19     -0.23     0.30     1 
2280791310  -26.93402    -61.56999    -0.34      0.29     0.45     1 
2280791313  -26.93301    -61.47393     0.14     -0.00     0.14     1 
2280791315  -26.93231    -61.40989     0.07     -0.04     0.08     1 
2280791316  -26.93194    -61.37786     0.17      0.04     0.17     1 
2280791317  -26.93157    -61.34585    -0.23     -0.44     0.50     1 
2280791318  -26.93119    -61.31383     0.07     -0.15     0.17     1 
2280791320  -26.93041    -61.24979     0.05     -0.08     0.09     1 
2280791321  -26.93001    -61.21778     0.07     -0.08     0.11     1 
2280791322  -26.92960    -61.18576     0.27     -0.03     0.27     1 
2280791323  -26.92919    -61.15375    -0.06      0.03     0.07     1 
2280791324  -26.92876    -61.12173    -0.06     -0.20     0.21     1 
2280791325  -26.92834    -61.08972     0.10     -0.05     0.11     1 
2280791328  -26.92700    -60.99368     0.15      0.17     0.22     1 
2280791329  -26.92654    -60.96167    -0.07     -0.15     0.17     1 
2280791331  -26.92560    -60.89765     0.03      0.07     0.07     1 
2280791332  -26.92512    -60.86564    -0.39      0.15     0.42     1 
2280791333  -26.92463    -60.83363     0.30     -0.07     0.31     1 
2280791334  -26.92414    -60.80163     0.00     -0.12     0.12     1 
2280791335  -26.92364    -60.76962     0.29      0.22     0.36     1 
2280791336  -26.92313    -60.73762     0.19      0.05     0.20     1 
2280791337  -26.92261    -60.70561     0.16     -0.08     0.18     1 
2280791339  -26.92156    -60.64160    -0.08     -0.18     0.20     1 
2280791340  -26.92102    -60.60960    -0.18      0.16     0.24     1 
2280791341  -26.92047    -60.57760     0.12      0.15     0.20     1 
2280791342  -26.91992    -60.54560     0.18     -0.07     0.19     1 
2280791343  -26.91936    -60.51360     0.16     -0.12     0.20     1 
2280791344  -26.91879    -60.48161     0.14     -0.07     0.15     1 
2280791345  -26.91822    -60.44961    -0.16      0.05     0.17     1 
2280791369  -26.96374    -62.08221    -0.16     -0.21     0.26     1 
2280791376  -26.96210    -61.85796     0.56     -0.28     0.63     2 
2280791377  -26.96184    -61.82593     0.25     -0.05     0.25     1 
2280791381  -26.96071    -61.69779     0.15     -0.11     0.19     1 
2280791384  -26.95979    -61.60170     0.09     -0.28     0.30     1 
2280791389  -26.95811    -61.44156     0.06     -0.01     0.06     1 
2280791390  -26.95776    -61.40953     0.25      0.54     0.59     2 
2280791391  -26.95739    -61.37750     0.01      0.01     0.01     1 
2280791392  -26.95702    -61.34547     0.14     -0.01     0.14     1 
2280791393  -26.95664    -61.31345    -0.08     -0.01     0.08     1 
2280791394  -26.95625    -61.28142     0.09     -0.11     0.14     1 
2280791395  -26.95586    -61.24940     0.18     -0.17     0.25     1 
2280791399  -26.95421    -61.12131     0.20     -0.04     0.20     1 
2280791400  -26.95378    -61.08929     0.04     -0.37     0.37     1 
2280791401  -26.95334    -61.05727     0.15     -0.12     0.19     1 
2280791404  -26.95199    -60.96121    -0.01      0.11     0.11     1 
2280791405  -26.95152    -60.92919     0.15      0.12     0.19     1 
2280791406  -26.95105    -60.89718     0.04     -0.03     0.05     1 
2280791407  -26.95057    -60.86516    -0.08     -0.03     0.08     1 
2280791408  -26.95008    -60.83315     0.19      0.07     0.20     1 
2280791409  -26.94958    -60.80113    -0.02      0.07     0.07     1 
2280791410  -26.94908    -60.76912     0.13      0.06     0.14     1 
2280791411  -26.94857    -60.73711     0.04      0.26     0.27     1 
2280791412  -26.94805    -60.70510    -0.16     -0.13     0.20     1 
2280791414  -26.94700    -60.64108     0.05      0.01     0.05     1 
2280791416  -26.94591    -60.57706     0.19     -0.09     0.21     1 
2280791418  -26.94479    -60.51305    -0.01      0.04     0.04     1 
2280791419  -26.94423    -60.48104    -0.09      0.37     0.38     1 
2280791420  -26.94365    -60.44904    -0.12     -0.11     0.16     1 
2280791441  -26.98979    -62.17814     0.21     -0.52     0.56     2 
2280791444  -26.98920    -62.08201    -0.50     -0.09     0.51     2 
2280791447  -26.98854    -61.98587     0.11     -0.24     0.26     1 
2280791449  -26.98806    -61.92179     0.17     -0.53     0.56     2 
2280791455  -26.98646    -61.72954     0.05     -0.08     0.09     1 
2280791458  -26.98556    -61.63342    -0.42      0.19     0.46     1 
2280791459  -26.98525    -61.60139     0.03     -0.28     0.28     1 
2280791461  -26.98460    -61.53731     0.14     -0.01     0.14     1 
2280791462  -26.98426    -61.50527    -0.14      0.51     0.53     2 
2280791464  -26.98357    -61.44120     0.18     -0.17     0.25     1 
2280791466  -26.98284    -61.37714     0.21     -0.25     0.33     1 
2280791467  -26.98247    -61.34510     0.14     -0.15     0.21     1 
2280791468  -26.98209    -61.31307    -0.06     -0.38     0.38     1 
2280791469  -26.98170    -61.28104     0.15     -0.13     0.20     1 
2280791470  -26.98131    -61.24900     0.05      0.00     0.05     1 
2280791471  -26.98091    -61.21697     0.15     -0.16     0.22     1 
2280791474  -26.97966    -61.12089     0.13     -0.08     0.16     1 
2280791475  -26.97923    -61.08886     0.14      0.04     0.15     1 
2280791476  -26.97879    -61.05683     0.37     -0.04     0.37     1 
2280791477  -26.97835    -61.02480     0.12     -0.18     0.22     1 
2280791478  -26.97789    -60.99278     0.06     -0.03     0.07     1 
2280791479  -26.97743    -60.96075     0.04     -0.19     0.19     1 
2280791480  -26.97696    -60.92873    -0.07     -0.01     0.07     1 
2280791484  -26.97502    -60.80064     0.10      0.05     0.11     1 
2280791486  -26.97401    -60.73660     0.16     -0.05     0.17     1 
2280791487  -26.97349    -60.70458     0.29      0.01     0.29     1 
2280791489  -26.97243    -60.64055     0.08     -0.15     0.17     1 
2280791491  -26.97135    -60.57651     0.07     -0.07     0.10     1 
2280791492  -26.97079    -60.54450     0.05     -0.24     0.25     1 
2280791493  -26.97023    -60.51249     0.06      0.04     0.07     1 
2280791495  -26.96909    -60.44846     0.12     -0.10     0.15     1 
2280791512  -27.01594    -62.30617     0.36     -0.21     0.42     1 
2280791513  -27.01578    -62.27411     0.12     -0.19     0.22     1 
2280791515  -27.01543    -62.21001     0.23     -0.25     0.33     1 
2280791516  -27.01525    -62.17795     0.28     -0.22     0.35     1 
2280791517  -27.01506    -62.14590     0.17     -0.26     0.31     1 
2280791530  -27.01191    -61.72926     0.06     -0.01     0.06     1 
2280791531  -27.01162    -61.69721     0.15     -0.22     0.27     1 
2280791532  -27.01132    -61.66516     0.19     -0.14     0.24     1 
2280791536  -27.01005    -61.53698    -0.03      0.16     0.16     1 
2280791538  -27.00937    -61.47290     0.18      0.07     0.20     1 
2280791539  -27.00902    -61.44085     0.07     -0.14     0.16     1 
