==============================================================================
==============================================================================
Fri. Aug. 1 2014                  LANDSAT 5                       Time: 17:52
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101408017724_00902                          Path / Row - 228 / 79
Reference Image: L51CUB1089017130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 92.0%
Rank   2 --  8.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791033  -26.82295    -60.84100     0.15      0.04     0.16     1 
2280791034  -26.82246    -60.80933     0.54     -0.06     0.55     2 
2280791035  -26.82197    -60.77765    -0.03     -0.25     0.25     1 
2280791036  -26.82146    -60.74598    -0.20      0.18     0.27     1 
2280791037  -26.82096    -60.71430     0.02     -0.20     0.20     1 
2280791038  -26.82044    -60.68263     0.05     -0.30     0.30     1 
2280791039  -26.81992    -60.65096     0.18     -0.01     0.18     1 
2280791040  -26.81939    -60.61928    -0.03     -0.03     0.04     1 
2280791041  -26.81885    -60.58761     0.16      0.00     0.16     1 
2280791042  -26.81831    -60.55594     0.13      0.28     0.31     1 
2280791043  -26.81776    -60.52428    -0.29     -0.02     0.29     1 
2280791044  -26.81720    -60.49261     0.07      0.01     0.07     1 
2280791046  -26.81606    -60.42927    -0.00      0.12     0.12     1 
2280791066  -26.86246    -62.17182    -0.33     -0.33     0.46     1 
2280791072  -26.86122    -61.98158    -0.42     -0.38     0.57     2 
2280791073  -26.86098    -61.94987    -0.40     -0.22     0.45     1 
2280791079  -26.85944    -61.75965    -0.39     -0.16     0.42     1 
2280791082  -26.85858    -61.66454    -0.32     -0.29     0.43     1 
2280791086  -26.85732    -61.53775    -0.23     -0.24     0.33     1 
2280791087  -26.85699    -61.50605    -0.11      0.05     0.12     1 
2280791088  -26.85665    -61.47435    -0.13     -0.02     0.13     1 
2280791090  -26.85595    -61.41095    -0.03     -0.30     0.30     1 
2280791091  -26.85559    -61.37926    -0.20     -0.05     0.21     1 
2280791092  -26.85523    -61.34756    -0.05      0.02     0.06     1 
2280791093  -26.85485    -61.31587    -0.09     -0.08     0.12     1 
2280791094  -26.85447    -61.28417    -0.07     -0.19     0.20     1 
2280791095  -26.85408    -61.25248    -0.40     -0.04     0.40     1 
2280791096  -26.85369    -61.22078    -0.13     -0.05     0.14     1 
2280791097  -26.85328    -61.18909     0.02      0.02     0.03     1 
2280791098  -26.85288    -61.15740    -0.16      0.04     0.17     1 
2280791100  -26.85204    -61.09402     0.08     -0.06     0.10     1 
2280791101  -26.85160    -61.06233    -0.04     -0.21     0.21     1 
2280791103  -26.85072    -60.99895    -0.03     -0.07     0.07     1 
2280791105  -26.84981    -60.93558     0.07     -0.16     0.17     1 
2280791109  -26.84790    -60.80884    -0.12      0.17     0.20     1 
2280791110  -26.84741    -60.77715    -0.59     -0.02     0.59     2 
2280791111  -26.84691    -60.74547    -0.06      0.23     0.24     1 
2280791112  -26.84640    -60.71379    -0.06      0.14     0.15     1 
2280791113  -26.84588    -60.68211     0.01     -0.05     0.05     1 
2280791114  -26.84536    -60.65043     0.04      0.04     0.06     1 
2280791115  -26.84483    -60.61875    -0.09     -0.30     0.31     1 
2280791116  -26.84429    -60.58707     0.11     -0.01     0.11     1 
2280791117  -26.84375    -60.55540     0.03      0.24     0.24     1 
2280791118  -26.84320    -60.52372    -0.03     -0.07     0.08     1 
2280791119  -26.84264    -60.49205     0.07     -0.16     0.18     1 
2280791120  -26.84207    -60.46037    -0.13     -0.25     0.28     1 
2280791139  -26.88827    -62.23506    -0.52     -0.25     0.58     2 
2280791145  -26.88712    -62.04477    -0.48     -0.49     0.68     2 
2280791146  -26.88690    -62.01306    -0.50      0.11     0.51     2 
2280791147  -26.88667    -61.98135    -0.07     -0.06     0.09     1 
2280791156  -26.88433    -61.69595    -0.24      0.04     0.24     1 
2280791158  -26.88373    -61.63254     0.04     -0.01     0.04     1 
2280791159  -26.88342    -61.60083    -0.31     -0.23     0.39     1 
2280791161  -26.88277    -61.53742    -0.18     -0.22     0.29     1 
2280791163  -26.88210    -61.47401    -0.23     -0.08     0.25     1 
2280791164  -26.88176    -61.44230    -0.03     -0.03     0.04     1 
2280791166  -26.88104    -61.37889    -0.10     -0.14     0.17     1 
2280791167  -26.88068    -61.34719    -0.11     -0.13     0.17     1 
2280791168  -26.88030    -61.31549    -0.08     -0.06     0.10     1 
2280791169  -26.87992    -61.28379    -0.07     -0.04     0.08     1 
2280791170  -26.87953    -61.25209    -0.09     -0.05     0.10     1 
2280791171  -26.87914    -61.22039    -0.11     -0.15     0.19     1 
2280791173  -26.87832    -61.15699    -0.33     -0.11     0.35     1 
2280791176  -26.87705    -61.06189    -0.18     -0.10     0.20     1 
2280791178  -26.87617    -60.99850    -0.13      0.08     0.15     1 
2280791180  -26.87525    -60.93512    -0.03     -0.13     0.13     1 
2280791181  -26.87479    -60.90342     0.16      0.02     0.16     1 
2280791183  -26.87383    -60.84004    -0.09     -0.25     0.26     1 
2280791186  -26.87235    -60.74497    -0.20     -0.08     0.22     1 
2280791188  -26.87132    -60.68159    -0.05     -0.07     0.08     1 
2280791190  -26.87027    -60.61822     0.14     -0.20     0.24     1 
2280791191  -26.86973    -60.58653    -0.26     -0.04     0.26     1 
2280791192  -26.86919    -60.55485     0.29      0.13     0.32     1 
2280791193  -26.86863    -60.52317    -0.31     -0.03     0.32     1 
2280791194  -26.86807    -60.49148     0.19      0.29     0.35     1 
2280791196  -26.86694    -60.42812     0.09     -0.13     0.16     1 
2280791216  -26.91337    -62.17144    -0.21     -0.25     0.33     1 
2280791217  -26.91318    -62.13972    -0.41     -0.14     0.43     1 
2280791218  -26.91299    -62.10800    -0.28     -0.32     0.42     1 
2280791220  -26.91257    -62.04456    -0.16     -0.09     0.18     1 
2280791223  -26.91190    -61.94940    -0.47     -0.22     0.52     2 
2280791224  -26.91166    -61.91768    -0.10     -0.40     0.41     1 
2280791226  -26.91116    -61.85424    -0.53     -0.48     0.72     2 
2280791229  -26.91035    -61.75909    -0.27     -0.33     0.43     1 
2280791231  -26.90978    -61.69566    -0.13     -0.33     0.35     1 
2280791232  -26.90948    -61.66395    -0.33     -0.33     0.47     1 
2280791234  -26.90887    -61.60052    -0.32     -0.06     0.33     1 
2280791236  -26.90823    -61.53709    -0.19     -0.30     0.35     1 
2280791237  -26.90789    -61.50538    -0.09     -0.29     0.30     1 
2280791238  -26.90755    -61.47366    -0.23     -0.11     0.25     1 
2280791239  -26.90721    -61.44195    -0.24     -0.07     0.25     1 
2280791240  -26.90686    -61.41024    -0.24     -0.09     0.25     1 
2280791241  -26.90649    -61.37853    -0.18      0.17     0.25     1 
2280791242  -26.90613    -61.34682    -0.10     -0.15     0.18     1 
2280791243  -26.90575    -61.31511    -0.02     -0.15     0.15     1 
2280791244  -26.90537    -61.28340    -0.09     -0.02     0.09     1 
2280791245  -26.90498    -61.25169    -0.02     -0.03     0.04     1 
2280791246  -26.90459    -61.21999     0.02      0.02     0.03     1 
2280791247  -26.90418    -61.18828     0.01     -0.22     0.22     1 
2280791249  -26.90335    -61.12487    -0.50     -0.03     0.50     1 
2280791250  -26.90293    -61.09316    -0.12     -0.04     0.12     1 
2280791253  -26.90161    -60.99806     0.01     -0.12     0.12     1 
2280791255  -26.90070    -60.93465    -0.11     -0.01     0.11     1 
2280791256  -26.90023    -60.90295     0.21     -0.42     0.48     1 
2280791258  -26.89928    -60.83955    -0.07     -0.12     0.14     1 
2280791262  -26.89728    -60.71277     0.14      0.15     0.21     1 
2280791267  -26.89462    -60.55430     0.25     -0.27     0.37     1 
2280791269  -26.89351    -60.49092     0.16     -0.14     0.21     1 
2280791270  -26.89294    -60.45923     0.01      0.01     0.02     1 
2280791294  -26.93824    -62.07607    -0.33     -0.15     0.36     1 
2280791295  -26.93803    -62.04434    -0.30     -0.28     0.41     1 
2280791299  -26.93711    -61.91744    -0.30      0.04     0.30     1 
2280791304  -26.93581    -61.75881    -0.40     -0.14     0.42     1 
2280791306  -26.93523    -61.69537    -0.45     -0.27     0.52     2 
2280791308  -26.93463    -61.63192    -0.17     -0.02     0.17     1 
2280791311  -26.93368    -61.53676    -0.18     -0.10     0.21     1 
2280791312  -26.93335    -61.50504    -0.30     -0.09     0.32     1 
2280791313  -26.93301    -61.47332    -0.23     -0.06     0.24     1 
2280791314  -26.93266    -61.44160    -0.24      0.01     0.24     1 
2280791315  -26.93231    -61.40989    -0.20     -0.35     0.41     1 
2280791316  -26.93194    -61.37817    -0.05     -0.12     0.13     1 
2280791317  -26.93158    -61.34645    -0.27     -0.42     0.50     2 
2280791318  -26.93120    -61.31473     0.04     -0.20     0.20     1 
2280791319  -26.93082    -61.28302    -0.11      0.02     0.11     1 
2280791320  -26.93043    -61.25130    -0.03     -0.18     0.18     1 
2280791321  -26.93003    -61.21959    -0.05     -0.14     0.15     1 
2280791324  -26.92880    -61.12445    -0.09     -0.26     0.28     1 
2280791325  -26.92838    -61.09274    -0.03     -0.08     0.08     1 
2280791327  -26.92750    -61.02931     0.03     -0.13     0.13     1 
2280791328  -26.92706    -60.99761    -0.29     -0.05     0.29     1 
2280791329  -26.92660    -60.96590     0.10      0.03     0.11     1 
2280791331  -26.92568    -60.90248     0.05      0.06     0.08     1 
2280791332  -26.92520    -60.87078    -0.02      0.10     0.10     1 
2280791335  -26.92373    -60.77566     0.15      0.26     0.30     1 
2280791339  -26.92168    -60.64885    -0.04      0.10     0.11     1 
2280791341  -26.92061    -60.58545    -0.21     -0.45     0.49     1 
2280791342  -26.92006    -60.55375     0.38      0.21     0.43     1 
2280791343  -26.91951    -60.52206    -0.63      0.04     0.63     2 
2280791344  -26.91895    -60.49036    -0.02     -0.15     0.15     1 
2280791346  -26.91781    -60.42697    -0.00     -0.10     0.10     1 
